State,Year,Quarter,Brand,Transaction_count,Percentage
Arunachal Pradesh,2018,4,Gionee,1188,0.019207139623617
Arunachal Pradesh,2018,4,Motorola,944,0.01526223889284
Arunachal Pradesh,2018,4,OnePlus,896,0.014486192847442
Arunachal Pradesh,2018,4,Lenovo,831,0.013435297160964001
Arunachal Pradesh,2018,4,Others,5234,0.08462135420034901
Arunachal Pradesh,2019,1,Xiaomi,18809,0.24440921553594802
Arunachal Pradesh,2019,1,Samsung,15537,0.201891965643151
Arunachal Pradesh,2019,1,Vivo,14892,0.19351066179814702
Arunachal Pradesh,2019,1,Oppo,10738,0.13953246618241302
Arunachal Pradesh,2019,1,Realme,4413,0.05734371142326201
Arunachal Pradesh,2019,1,Apple,1870,0.024299284015749
Arunachal Pradesh,2019,1,Gionee,1310,0.017022493080551003
Arunachal Pradesh,2019,1,Motorola,1137,0.014774484452356
Arunachal Pradesh,2019,1,OnePlus,1114,0.014475616253232002
Arunachal Pradesh,2019,1,Huawei,972,0.012630429980378001
Arunachal Pradesh,2019,1,Others,6165,0.080109671634809
Arunachal Pradesh,2019,2,Xiaomi,23326,0.24327058455441403
Arunachal Pradesh,2019,2,Samsung,19719,0.205652604682692
Arunachal Pradesh,2019,2,Vivo,18958,0.19771601397507402
Arunachal Pradesh,2019,2,Oppo,13678,0.14265004953850902
Arunachal Pradesh,2019,2,Realme,5425,0.05657819262658301
Arunachal Pradesh,2019,2,Apple,2169,0.022620847890702
Arunachal Pradesh,2019,2,Gionee,1608,0.016770089169317
Arunachal Pradesh,2019,2,Motorola,1404,0.014642540543359001
Arunachal Pradesh,2019,2,OnePlus,1251,0.01304687907389
Arunachal Pradesh,2019,2,Huawei,1175,0.012254262919121002
Arunachal Pradesh,2019,2,Others,7172,0.074797935026333
Arunachal Pradesh,2019,3,Xiaomi,27394,0.24426432692221903
Arunachal Pradesh,2019,3,Vivo,22731,0.202685712757135
Arunachal Pradesh,2019,3,Samsung,22720,0.20258762895790403
Arunachal Pradesh,2019,3,Oppo,16262,0.145003522100063
Arunachal Pradesh,2019,3,Realme,6477,0.057753524329240004
Arunachal Pradesh,2019,3,Apple,2509,0.022372022933775
Arunachal Pradesh,2019,3,Gionee,1800,0.016050076237862
Arunachal Pradesh,2019,3,Motorola,1561,0.013918982781834002
Arunachal Pradesh,2019,3,OnePlus,1390,0.012394225539237
Arunachal Pradesh,2019,3,Huawei,1377,0.012278308321964
Arunachal Pradesh,2019,3,Others,7928,0.070691669118761
Arunachal Pradesh,2019,4,Xiaomi,31369,0.24256694581699803
Arunachal Pradesh,2019,4,Vivo,26787,0.20713573201568103
Arunachal Pradesh,2019,4,Samsung,26087,0.20172284470426302
Arunachal Pradesh,2019,4,Oppo,19208,0.14852962782533302
Arunachal Pradesh,2019,4,Realme,7743,0.059874266360451005
Arunachal Pradesh,2019,4,Apple,2811,0.021736608903426
Arunachal Pradesh,2019,4,Gionee,1983,0.015333936483633001
Arunachal Pradesh,2019,4,Motorola,1637,0.012658423612560001
Arunachal Pradesh,2019,4,Huawei,1581,0.012225392627647
Arunachal Pradesh,2019,4,OnePlus,1535,0.011869688604325001
Arunachal Pradesh,2019,4,Others,8580,0.066346533045677
Arunachal Pradesh,2020,1,Xiaomi,35625,0.23898809923121303
Arunachal Pradesh,2020,1,Vivo,31742,0.212939234969744
Arunachal Pradesh,2020,1,Samsung,29807,0.19995840768518602
Arunachal Pradesh,2020,1,Oppo,22566,0.151382609045657
Arunachal Pradesh,2020,1,Realme,9351,0.062730602551889
Arunachal Pradesh,2020,1,Apple,3135,0.021030952732346002
Arunachal Pradesh,2020,1,Gionee,2068,0.013873049521688
Arunachal Pradesh,2020,1,Huawei,1768,0.011860518159741
Arunachal Pradesh,2020,1,Motorola,1742,0.011686098775039
Arunachal Pradesh,2020,1,OnePlus,1696,0.011377510632874
Arunachal Pradesh,2020,1,Others,9566,0.064172916694618
Arunachal Pradesh,2020,2,Xiaomi,41662,0.234670541980691
Arunachal Pradesh,2020,2,Vivo,39089,0.220177543456464
Arunachal Pradesh,2020,2,Samsung,34984,0.197055211959399
Arunachal Pradesh,2020,2,Oppo,27629,0.15562652787635
Arunachal Pradesh,2020,2,Realme,11596,0.06531706602678901
Arunachal Pradesh,2020,2,Apple,3398,0.019139995719129003
Arunachal Pradesh,2020,2,Gionee,2355,0.013265064719997001
Arunachal Pradesh,2020,2,Huawei,2019,0.011372469498800001
Arunachal Pradesh,2020,2,Motorola,1873,0.010550091813399
Arunachal Pradesh,2020,2,OnePlus,1809,0.010189597485552001
Arunachal Pradesh,2020,2,Others,11120,0.062635889463426
Arunachal Pradesh,2020,3,Xiaomi,47870,0.232326761985187
Arunachal Pradesh,2020,3,Vivo,46799,0.22712889354804203
Arunachal Pradesh,2020,3,Samsung,40403,0.196087281480834
Arunachal Pradesh,2020,3,Oppo,32287,0.15669801888898502
Arunachal Pradesh,2020,3,Realme,13982,0.067858633509022
Arunachal Pradesh,2020,3,Apple,3738,0.018141580035526
Arunachal Pradesh,2020,3,Gionee,2514,0.012201158964503
Arunachal Pradesh,2020,3,Huawei,2276,0.011046077089581
Arunachal Pradesh,2020,3,Motorola,1997,0.009692010521922001
Arunachal Pradesh,2020,3,OnePlus,1965,0.009536705395882
Arunachal Pradesh,2020,3,Others,12215,0.059282878580511005
Arunachal Pradesh,2020,4,Vivo,53198,0.23000363177282301
Arunachal Pradesh,2020,4,Xiaomi,53097,0.22956695432613303
Arunachal Pradesh,2020,4,Samsung,45317,0.195929820313716
Arunachal Pradesh,2020,4,Oppo,36466,0.15766217595074603
Arunachal Pradesh,2020,4,Realme,16419,0.070988188091243
Arunachal Pradesh,2020,4,Apple,4188,0.0181069816509
Arunachal Pradesh,2020,4,Gionee,2611,0.011288760527817
Arunachal Pradesh,2020,4,Huawei,2424,0.010480258720578001
Arunachal Pradesh,2020,4,Motorola,2149,0.009291285474638
Arunachal Pradesh,2020,4,OnePlus,2141,0.009256697162028
Arunachal Pradesh,2020,4,Others,13282,0.057425246009373
Arunachal Pradesh,2021,1,Vivo,58748,0.233832192326062
Arunachal Pradesh,2021,1,Xiaomi,57405,0.228486705938544
Arunachal Pradesh,2021,1,Samsung,48405,0.19266438465212501
Arunachal Pradesh,2021,1,Oppo,39602,0.15762617417608601
Arunachal Pradesh,2021,1,Realme,18658,0.07426365228466801
Arunachal Pradesh,2021,1,Apple,4560,0.018149976118452
Arunachal Pradesh,2021,1,Gionee,2611,0.010392453430982001
Arunachal Pradesh,2021,1,Huawei,2526,0.010054131507721002
Arunachal Pradesh,2021,1,OnePlus,2342,0.00932176405031
Arunachal Pradesh,2021,1,Motorola,2224,0.008852093615666001
Arunachal Pradesh,2021,1,Others,14159,0.05635647189937901
Arunachal Pradesh,2021,2,Vivo,63439,0.23446254601363
Arunachal Pradesh,2021,2,Xiaomi,61629,0.22777301420693902
Arunachal Pradesh,2021,2,Samsung,51110,0.18889611637567802
Arunachal Pradesh,2021,2,Oppo,42407,0.156730925594666
Arunachal Pradesh,2021,2,Realme,22481,0.083086941738243
Arunachal Pradesh,2021,2,Apple,5062,0.018708513815176003
Arunachal Pradesh,2021,2,OnePlus,2622,0.009690581434886
Arunachal Pradesh,2021,2,Gionee,2510,0.009276643555135002
Arunachal Pradesh,2021,2,Huawei,2408,0.008899664414647
Arunachal Pradesh,2021,2,Motorola,2229,0.008238102981831
Arunachal Pradesh,2021,2,Others,14675,0.054236949869166
Arunachal Pradesh,2021,3,Vivo,69301,0.236463270243249
Arunachal Pradesh,2021,3,Xiaomi,66832,0.22803874802523602
Arunachal Pradesh,2021,3,Samsung,52621,0.179549122573556
Arunachal Pradesh,2021,3,Oppo,46021,0.157029136085548
Arunachal Pradesh,2021,3,Realme,26567,0.09064976985256201
Arunachal Pradesh,2021,3,Apple,5574,0.019019152224872
Arunachal Pradesh,2021,3,OnePlus,3208,0.010946078280837001
Arunachal Pradesh,2021,3,Gionee,2629,0.008970461284389001
Arunachal Pradesh,2021,3,Huawei,2593,0.008847624994455001
Arunachal Pradesh,2021,3,Motorola,2253,0.007687504478406001
Arunachal Pradesh,2021,3,Others,15474,0.052799131956884
Arunachal Pradesh,2021,4,Vivo,74157,0.23546090733590702
Arunachal Pradesh,2021,4,Xiaomi,72002,0.22861842105263103
Arunachal Pradesh,2021,4,Samsung,54367,0.17262433956512901
Arunachal Pradesh,2021,4,Oppo,48973,0.155497485267222
Arunachal Pradesh,2021,4,Realme,31777,0.100897302377565
Arunachal Pradesh,2021,4,Apple,6342,0.020136913229018002
Arunachal Pradesh,2021,4,OnePlus,3900,0.012383153830522001
Arunachal Pradesh,2021,4,Gionee,2500,0.007937919122129001
Arunachal Pradesh,2021,4,Huawei,2496,0.007925218451534
Arunachal Pradesh,2021,4,Motorola,2316,0.00735368827474
Arunachal Pradesh,2021,4,Others,16114,0.051164651493598
Arunachal Pradesh,2022,1,Vivo,78763,0.23487575259662602
Arunachal Pradesh,2022,1,Xiaomi,75927,0.22641863904884302
Arunachal Pradesh,2022,1,Samsung,56027,0.167075705480126
Arunachal Pradesh,2022,1,Oppo,52153,0.15552321680448702
Arunachal Pradesh,2022,1,Realme,36430,0.10863633517127401
Arunachal Pradesh,2022,1,Apple,7110,0.021202425008722003
Arunachal Pradesh,2022,1,OnePlus,4423,0.013189637948464
Arunachal Pradesh,2022,1,Huawei,2515,0.007499873262579001
Arunachal Pradesh,2022,1,Gionee,2482,0.007401465382791001
Arunachal Pradesh,2022,1,Infinix,2358,0.0070316903193480005
Arunachal Pradesh,2022,1,Others,17151,0.051145258976736004
Assam,2018,1,Xiaomi,101793,0.264234743807059
Assam,2018,1,Samsung,61603,0.159909354501255
Assam,2018,1,Vivo,50781,0.13181755646524002
Assam,2018,1,Oppo,40778,0.105851722446182
Assam,2018,1,Realme,26387,0.068495497576816
Assam,2018,1,Lenovo,9294,0.024125408514758
Assam,2018,1,Gionee,9094,0.023606247582656
Assam,2018,1,Motorola,8922,0.023159769181049002
Assam,2018,1,Apple,8319,0.021594498970763
Assam,2018,1,Asus,7905,0.020519835841313002
Assam,2018,1,Others,60361,0.156685365112904
Assam,2018,2,Xiaomi,152839,0.267647439961053
Assam,2018,2,Samsung,89734,0.157139705032519
Assam,2018,2,Vivo,80455,0.14089057624079301
Assam,2018,2,Oppo,62688,0.109777496033594
Assam,2018,2,Realme,38933,0.068178395435744
Assam,2018,2,Lenovo,13092,0.022926349190783003
Assam,2018,2,Motorola,12862,0.022523579536499003
Assam,2018,2,Gionee,12545,0.021968457882552
Assam,2018,2,Asus,11093,0.019425755543336
Assam,2018,2,Apple,11044,0.019339948095249002
Assam,2018,2,Others,85761,0.150182297047873
Assam,2018,3,Xiaomi,210185,0.26781914419178304
Assam,2018,3,Samsung,125434,0.15982884855033502
Assam,2018,3,Vivo,119540,0.152318674009495
Assam,2018,3,Oppo,88721,0.11304889640954001
Assam,2018,3,Realme,53089,0.067646361757487
Assam,2018,3,Motorola,17022,0.021689547172407002
Assam,2018,3,Gionee,17020,0.021686998758922
Assam,2018,3,Lenovo,15831,0.02017196694198
Assam,2018,3,Asus,14498,0.018473449354104002
Assam,2018,3,Apple,13471,0.017164839029462
Assam,2018,3,Others,109991,0.14015127382448
Assam,2018,4,Xiaomi,277115,0.26665646671882104
Assam,2018,4,Vivo,169404,0.163010562719575
Assam,2018,4,Samsung,167786,0.161453627284283
Assam,2018,4,Oppo,122447,0.117825756023021
Assam,2018,4,Realme,70255,0.067603522253688
Assam,2018,4,Motorola,21507,0.020695309274928003
Assam,2018,4,Lenovo,20275,0.01950980590269
Assam,2018,4,Gionee,20028,0.019272127872704003
Assam,2018,4,Asus,19175,0.018451320748907003
Assam,2018,4,Huawei,17882,0.017207119563596
Assam,2018,4,Others,133347,0.128314381637784
Assam,2019,1,Xiaomi,334681,0.26581287204596904
Assam,2019,1,Vivo,212982,0.169156172935107
Assam,2019,1,Samsung,202440,0.16078342605940002
Assam,2019,1,Oppo,153803,0.12215458050886101
Assam,2019,1,Realme,84813,0.067360821548982
Assam,2019,1,Motorola,24528,0.019480813447860002
Assam,2019,1,Gionee,23250,0.018465790633674
Assam,2019,1,Lenovo,22797,0.01810600555165
Assam,2019,1,Asus,22514,0.017881239153829002
Assam,2019,1,Huawei,22249,0.017670768851983
Assam,2019,1,Others,155028,0.12312750926267801
Assam,2019,2,Xiaomi,397560,0.265017385183131
Assam,2019,2,Vivo,260776,0.173835832675611
Assam,2019,2,Samsung,242964,0.16196217922737202
Assam,2019,2,Oppo,188693,0.125784599714157
Assam,2019,2,Realme,100087,0.06671897331427701
Assam,2019,2,Motorola,28185,0.018788396723479
Assam,2019,2,Gionee,27145,0.018095122549542
Assam,2019,2,Huawei,26683,0.017787148829966
Assam,2019,2,Asus,26345,0.017561834723436
Assam,2019,2,Lenovo,26095,0.017395182277778
Assam,2019,2,Others,175595,0.117053344781245
Assam,2019,3,Xiaomi,463729,0.26781567440917603
Assam,2019,3,Vivo,309395,0.178683736802803
Assam,2019,3,Samsung,272124,0.15715875561572
Assam,2019,3,Oppo,222464,0.128478801609912
Assam,2019,3,Realme,119091,0.068778179671884
Assam,2019,3,Huawei,31407,0.018138367206210003
Assam,2019,3,Gionee,30833,0.017806867133731002
Assam,2019,3,Motorola,30628,0.017688474250702
Assam,2019,3,Asus,30395,0.017553910632431002
Assam,2019,3,Lenovo,25713,0.014849932689314001
Assam,2019,3,Others,195744,0.11304729997811101
Assam,2019,4,Xiaomi,517791,0.266734836855173
Assam,2019,4,Vivo,355815,0.18329452612274702
Assam,2019,4,Samsung,302655,0.15590968566159402
Assam,2019,4,Oppo,254644,0.131177300872647
Assam,2019,4,Realme,140535,0.07239519477442001
Assam,2019,4,Huawei,35293,0.018180834732796
Assam,2019,4,Gionee,33438,0.017225250100452002
Assam,2019,4,Motorola,32828,0.016911014722700003
Assam,2019,4,Asus,28977,0.014927210723153
Assam,2019,4,Lenovo,26680,0.013743934226929001
Assam,2019,4,Others,212564,0.10950021120738501
Assam,2020,1,Xiaomi,576697,0.26382129776782304
Assam,2020,1,Vivo,410865,0.187958212904483
Assam,2020,1,Samsung,337886,0.15457254505846002
Assam,2020,1,Oppo,292242,0.13369180644647702
Assam,2020,1,Realme,167659,0.07669888167001901
Assam,2020,1,Huawei,39212,0.017938294681733
Assam,2020,1,Motorola,34939,0.015983527437649
Assam,2020,1,Gionee,33136,0.015158709899365002
Assam,2020,1,Asus,32099,0.014684314010735002
Assam,2020,1,Lenovo,28782,0.013166887624443001
Assam,2020,1,Others,232421,0.10632552249880801
Assam,2020,2,Xiaomi,663323,0.26003662261264004
Assam,2020,2,Vivo,494955,0.19403281138335202
Assam,2020,2,Samsung,388754,0.15239977686158002
Assam,2020,2,Oppo,346884,0.135985852741972
Assam,2020,2,Realme,204222,0.08005933631609101
Assam,2020,2,Huawei,44120,0.017295971630215002
Assam,2020,2,Motorola,38074,0.014925811963935002
Assam,2020,2,Gionee,37873,0.014847015719654001
Assam,2020,2,Asus,36040,0.014128441014346
Assam,2020,2,Lenovo,31346,0.012288293896662
Assam,2020,2,Others,265292,0.104000065859547
Assam,2020,3,Xiaomi,729048,0.257613132952486
Assam,2020,3,Vivo,564343,0.19941371252620502
Assam,2020,3,Samsung,427293,0.15098633892235702
Assam,2020,3,Oppo,388827,0.13739416560571602
Assam,2020,3,Realme,236986,0.083740310550029
Assam,2020,3,Huawei,47619,0.016826436363674
Assam,2020,3,Motorola,40261,0.014226446469642
Assam,2020,3,Gionee,39463,0.013944468767082002
Assam,2020,3,Asus,38775,0.013701360171391001
Assam,2020,3,Lenovo,33169,0.011720449143130002
Assam,2020,3,Others,284227,0.10043317852828101
Assam,2020,4,Xiaomi,792324,0.25508209028982104
Assam,2020,4,Vivo,627536,0.20202997083530602
Assam,2020,4,Samsung,465965,0.15001353764608502
Assam,2020,4,Oppo,431650,0.138966110169074
Assam,2020,4,Realme,271012,0.087250048532702
Assam,2020,4,Huawei,50719,0.016328558187571
Assam,2020,4,Motorola,42173,0.013577244907124001
Assam,2020,4,Gionee,41431,0.013338364208073002
Assam,2020,4,Asus,40998,0.013198963476686
Assam,2020,4,Lenovo,34802,0.011204213057115001
Assam,2020,4,Others,307543,0.09901089869043701
Assam,2021,1,Xiaomi,852998,0.253985769617394
Assam,2021,1,Vivo,692740,0.20626789517062602
Assam,2021,1,Samsung,495482,0.147533027160164
Assam,2021,1,Oppo,467440,0.13918333706521502
Assam,2021,1,Realme,303919,0.090493882888762
Assam,2021,1,Huawei,53218,0.015846009823585
Assam,2021,1,Asus,46880,0.013958828601782
Assam,2021,1,Motorola,43119,0.012838966093862002
Assam,2021,1,Gionee,41879,0.012469747931187
Assam,2021,1,Apple,37442,0.011148601973292
Assam,2021,1,Others,323331,0.09627393367412501
Assam,2021,2,Xiaomi,909274,0.251385104350057
Assam,2021,2,Vivo,753920,0.208434704909185
Assam,2021,2,Samsung,522765,0.14452775959233102
Assam,2021,2,Oppo,503448,0.139187228508488
Assam,2021,2,Realme,358841,0.09920802995585301
Assam,2021,2,Huawei,51958,0.014364720922208002
Assam,2021,2,Asus,45364,0.012541691364468002
Assam,2021,2,Motorola,42821,0.011838633407942
Assam,2021,2,Apple,41622,0.011507148354905001
Assam,2021,2,Gionee,41574,0.011493877894066001
Assam,2021,2,Others,345469,0.095511100740491
Assam,2021,3,Xiaomi,977013,0.24933469100263303
Assam,2021,3,Vivo,827232,0.21111043057512002
Assam,2021,3,Oppo,549403,0.140208192972785
Assam,2021,3,Samsung,540646,0.13797339784814502
Assam,2021,3,Realme,422801,0.10789923643861901
Assam,2021,3,Huawei,56098,0.014316265490700001
Assam,2021,3,Apple,45531,0.011619556562748
Assam,2021,3,Gionee,44481,0.011351595516628002
Assam,2021,3,Asus,43763,0.011168361201282001
Assam,2021,3,Motorola,42384,0.010816439027377
Assam,2021,3,Others,369128,0.094201833363957
Assam,2021,4,Xiaomi,1040847,0.247256087349103
Assam,2021,4,Vivo,889004,0.211185362188393
Assam,2021,4,Oppo,590804,0.140347126359781
Assam,2021,4,Samsung,559238,0.13284853564158602
Assam,2021,4,Realme,501363,0.119100169113816
Assam,2021,4,Huawei,54361,0.012913606096174
Assam,2021,4,Apple,53459,0.012699333498194002
Assam,2021,4,Tecno,46362,0.011013421493917002
Assam,2021,4,OnePlus,45171,0.010730496145587002
Assam,2021,4,Motorola,43263,0.010277245461613
Assam,2021,4,Others,385719,0.091628616651831
Assam,2022,1,Xiaomi,1094829,0.243696674679121
Assam,2022,1,Vivo,949299,0.21130332643382202
Assam,2022,1,Oppo,636621,0.141704705237892
Assam,2022,1,Samsung,577746,0.128599789564547
Assam,2022,1,Realme,573316,0.127613721175028
Assam,2022,1,Apple,59621,0.013270966919074001
Assam,2022,1,Tecno,55957,0.01245540155131
Assam,2022,1,Huawei,54586,0.012150232304802002
Assam,2022,1,OnePlus,52178,0.011614238471402001
Assam,2022,1,Infinix,47589,0.010592778462485
Assam,2022,1,Others,390847,0.08699816520051101
Bihar,2018,1,Xiaomi,596264,0.27943709918999105
Bihar,2018,1,Samsung,450851,0.21128979043998403
Bihar,2018,1,Vivo,233197,0.109286982309527
Bihar,2018,1,Oppo,220040,0.103120998929611
Bihar,2018,1,Realme,155139,0.07270536562870801
Bihar,2018,1,Motorola,57712,0.027046532858688
Bihar,2018,1,Lenovo,51012,0.023906600606241002
Bihar,2018,1,Micromax,37949,0.017784670007179003
Bihar,2018,1,Apple,31149,0.014597873094248
Bihar,2018,1,Huawei,30652,0.014364955731641002
Bihar,2018,1,Others,269839,0.126459131204178
Bihar,2018,2,Xiaomi,856356,0.284894366759462
Bihar,2018,2,Samsung,632694,0.21048600871893403
Bihar,2018,2,Vivo,340287,0.11320741535235
Bihar,2018,2,Oppo,315880,0.10508764178913801
Bihar,2018,2,Realme,215953,0.071843711242527
Bihar,2018,2,Motorola,77813,0.025886997184178
Bihar,2018,2,Lenovo,68280,0.022715538120053003
Bihar,2018,2,Micromax,51961,0.017286497894787003
Bihar,2018,2,Huawei,43343,0.014419443010214
Bihar,2018,2,Apple,39300,0.013074409023404001
Bihar,2018,2,Others,364005,0.121097970904948
Bihar,2018,3,Xiaomi,1098938,0.290375964286233
Bihar,2018,3,Samsung,799534,0.21126347094160802
Bihar,2018,3,Vivo,448602,0.11853556645664501
Bihar,2018,3,Oppo,407853,0.10776832556707701
Bihar,2018,3,Realme,274517,0.07253652033869401
Bihar,2018,3,Motorola,93118,0.02460487219698
Bihar,2018,3,Lenovo,75263,0.019886987437029
Bihar,2018,3,Huawei,57713,0.015249693819716002
Bihar,2018,3,Micromax,54364,0.014364776650235
Bihar,2018,3,Apple,45016,0.011894724186723
Bihar,2018,3,Others,429617,0.11351909811905501
Bihar,2018,4,Xiaomi,1399341,0.292953556508568
Bihar,2018,4,Samsung,1008369,0.211103144139268
Bihar,2018,4,Vivo,590399,0.12360067117957801
Bihar,2018,4,Oppo,528034,0.11054449076918701
Bihar,2018,4,Realme,346806,0.072604212353179
Bihar,2018,4,Motorola,111948,0.023436435253466
Bihar,2018,4,Lenovo,92104,0.019282072324519003
Bihar,2018,4,Huawei,75369,0.015778581918556002
Bihar,2018,4,Micromax,61472,0.012869229891566001
Bihar,2018,4,Apple,52872,0.011068810561343002
Bihar,2018,4,Others,509951,0.10675879510076501
Bihar,2019,1,Xiaomi,1691958,0.29450366284968604
Bihar,2019,1,Samsung,1207394,0.210160036775578
Bihar,2019,1,Vivo,731163,0.127266859839407
Bihar,2019,1,Oppo,649669,0.11308194419713201
Bihar,2019,1,Realme,416110,0.072428464033021
Bihar,2019,1,Motorola,126430,0.022006514401708
Bihar,2019,1,Lenovo,103683,0.018047152042334
Bihar,2019,1,Huawei,95145,0.016561020428304003
Bihar,2019,1,Micromax,69377,0.012075820213931
Bihar,2019,1,Apple,59723,0.010395436681272002
Bihar,2019,1,Others,594465,0.10347308853762201
Bihar,2019,2,Xiaomi,1953040,0.29637502676501504
Bihar,2019,2,Samsung,1380854,0.20954544771667602
Bihar,2019,2,Vivo,852634,0.129387736334515
Bihar,2019,2,Oppo,757333,0.11492575069892501
Bihar,2019,2,Realme,480989,0.07299037794857101
Bihar,2019,2,Motorola,140153,0.021268304349218
Bihar,2019,2,Lenovo,115382,0.01750928979345
Bihar,2019,2,Huawei,110837,0.016819583235138002
Bihar,2019,2,Micromax,72239,0.010962312885797
Bihar,2019,2,Apple,65593,0.009953778279296001
Bihar,2019,2,Others,660705,0.10026239199339401
Bihar,2019,3,Xiaomi,2197280,0.29772372672254904
Bihar,2019,3,Samsung,1536292,0.208162173038502
Bihar,2019,3,Vivo,975292,0.13214864235904802
Bihar,2019,3,Oppo,853708,0.11567443716451901
Bihar,2019,3,Realme,557826,0.075583464821385
